633.51
569.77
434.43
432.47
342.25
462.87
553.1
526.62
303.03
618.8
427.57
412.86
363.83
332.45
523.68
586.44
272.62
675.68
398.15
360.88
365.79
520.73
412.86
483.47
222.61
373.63
425.61
526.62
292.24
559.96
495.24
421.69
426.59
345.19
400.11
264.78
467.78
454.05
272.62
444.24
323.62
479.55
421.69
443.26
417.76
343.23
389.32
317.74
343.23
375.59
437.38
267.72
336.37
330.48
233.4
396.19
260.86
379.52
569.77
294.2
440.32
296.16
450.13
301.06
365.79
450.13
478.56
281.45
318.72
315.77
285.37
315.77
377.56
331.46
648.22
291.26
194.17
521.71
302.04
410.9
599.19
500.14
558.98
355
413.84
308.91
510.93
231.44
262.82
375.59
289.3
429.53
703.14
255.95
483.47
350.1
377.56
203.98
309.89
565.84
231.44
616.84
545.25
512.89
495.24
537.4
231.44
535.44
580.55
601.15
305.97
355
317.74
350.1
310.87
500.14
511.91
343.23
520.73
671.76
699.21
602.13
578.59
541.33
496.22
418.74
432.47
319.7
455.03
563.88
654.1
235.36
266.74
266.74
237.32
707.06
612.92
289.3
288.32
304.99
550.15
372.65
384.42
435.42
342.25
333.43
406
471.7
401.09
434.43
218.69
419.72
442.28
545.25
438.36
263.8
475.62
458.95
700.19
354.02
505.04
414.82
396.19
340.29
410.9
261.84
478.56
522.69
331.46
336.37
513.87
549.17
479.55
444.24
653.12
271.64
288.32
368.73
442.28
412.86
435.42
375.59
419.72
440.32
295.18
628.61
355.98
391.29
374.61
363.83
222.61
321.66
287.33
325.58
372.65
300.08
163.77
363.83
611.93
384.42
385.4
368.73
686.47
304.01
334.41
490.33
554.08
266.74
523.68
482.49
288.32
454.05
355.98
433.45
487.39
373.63
501.12
618.8
464.84
600.17
506.02
603.11
283.41
285.37
392.27
265.76
473.66
531.52
333.43
514.85
452.09
267.72
548.19
231.44
391.29
359.9
297.14
445.22
282.43
277.53
450.13
221.63
474.64
333.43
390.3
389.32
483.47
323.62
434.43
399.13
385.4
370.69
362.85
424.63
635.47
358.92
379.52
567.81
261.84
275.57
292.24
667.83
571.73
291.26
494.26
646.26
583.5
382.46
408.94
283.41
437.38
357.94
451.11
484.45
584.48
392.27
509.95
468.76
280.47
288.32
472.68
247.13
311.85
567.81
306.95
264.78
370.69
250.07
507
657.05
438.36
752.17
233.4
456.01
250.07
342.25
282.43
410.9
576.63
495.24
493.27
337.35
564.86
464.84
451.11
194.17
299.1
242.22
544.27
337.35
449.14
334.41
326.56
679.6
304.99
419.72
451.11
417.76
609.97
709.02
439.34
462.87
281.45
299.1
460.91
355
452.09
431.49
756.09
309.89
214.77
597.23
448.16
252.03
369.71
424.63
263.8
460.91
329.5
271.64
281.45
585.46
337.35
267.72
590.36
320.68
282.43
309.89
319.7
404.03
506.02
331.46
588.4
429.53
389.32
459.93
275.57
465.82
381.48
256.93
330.48
236.34
301.06
362.85
496.22
408.94
482.49
239.28
448.16
359.9
532.5
335.39
204.96
478.56
402.07
238.3
523.68
507.98
281.45
448.16
246.15
337.35
212.8
508.97
436.4
343.23
370.69
378.54
423.65
301.06
353.04
496.22
206.92
293.22
308.91
267.72
242.22
400.11
361.87
409.92
415.8
507
298.12
541.33
586.44
197.11
347.16
661.95
629.59
525.64
280.47
344.21
250.07
352.06
487.39
316.75
698.23
259.88
296.16
366.77
445.22
544.27
696.27
344.21
294.2
224.57
452.09
593.3
252.03
304.01
279.49
221.63
233.4
272.62
382.46
529.56
628.61
234.38
418.74
428.55
205.94
435.42
277.53
363.83
318.72
285.37
480.53
517.79
273.61
279.49
499.16
333.43
381.48
221.63
455.03
278.51
568.79
269.68
438.36
449.14
655.08
479.55
591.34
382.46
247.13
414.82
207.9
331.46
515.83
530.54
260.86
398.15
